"phrase_id","lng_id","translation"
"1625","1","every [weekday]"
"1626","2","nie"
"1626","1","never"
"1627","2","Wiederholung (Tage)"
"1627","1","Repeat (days)"
"1628","2","Link ist ein Popup"
"1628","1","Link is Popup"
"1629","2","CSS Klasse"
"1629","1","CSS Class"
"1630","2","Sichtbar?"
"1630","1","Visible?"
"1631","2","Name des Linktyps"
"1631","1","Linktype Name"
"1632","2","Linktypen"
"1632","1","Link Types"
"1633","2","Neuer Linktyp"
"1633","1","New Linktype"
"1634","2","Linktyp hinzufügen"
"1634","1","Add Linktype"
"1635","2","Popup Konfiguration"
"1635","1","Popup Configuration"
"1636","2","Linktyp löschen"
"1636","1","Delete Linktype"
"1637","2","Linktyp bearbeiten"
"1637","1","Edit Linktype"
"1638","2","Linktypen bearbeiten"
"1638","1","Edit Linktypes"
"1639","2","Werkzeugleiste"
"1639","1","Toolbar"
"1640","2","Werkzeugleiste"
"1640","1","Statusbar"
"1641","2","Scroll-Leisten"
"1641","1","Scrollbars"
"1642","2","Menüleiste"
"1642","1","Menubar"
"1643","2","Adressleiste"
"1643","1","Locationbar"
"1644","2","Leisten anzeigen"
"1644","1","Display Bars"
"1645","2","Größe änderbar"
"1645","1","Resizable"
"1646","2","Darf die Größe des Popups geändert werden?"
"1646","1","Popup may be resized?"
"1647","2","Oben"
"1647","1","Top"
"1648","2","Position von oberer Bildschirmkante aus"
"1648","1","Position from top of screen."
"1649","2","Position vom linken Bildschirmrand aus."
"1649","1","Position from left side of screen."
"1650","2","Größe, Position"
"1650","1","Size, Position"
"1651","2","Linktyp ""%s"" (%d) wurde erfolgreich aktualisiert."
"1651","1","Linktype ""%s"" (%d) updated successfully."
"1652","2","Popup Eigenschaften bearbeiten"
"1652","1","Edit Popup Properties"
"1653","2","Neuer Linktyp ""%s"" (%d) wurde erfolgreich hinzugefügt."
"1653","1","New linktype ""%s"" (%d) has been added successfully."
"1654","2","Möchten Sie den Linktyp ""%s"" (%d) wirklich löschen?"
"1654","1","Do you really want to delete linktype ""%s"" (%d)?"
"1655","2","Linktyp #%d gelöscht."
"1655","1","Linktype #%d deleted."
"1656","2","Alle Ereignisse des ausgewählten Typs löschen"
"1656","1","Delete all events of selected type"
"1657","2","Das Protokoll ist leer."
"1657","1","Protocol is empty."
"1658","2","Backend Sprache"
"1658","1","Backend Language"
"1659","2","Linktypen verwalten"
"1659","1","Manage Linktypes"
"1660","2","Ausgabecache leeren"
"1660","1","Clear ouput cache"
"1661","2","Dynamische Grafiken"
"1661","1","Dynamic Images"
"1662","2","Mülleimer einsehen"
"1662","1","View trash"
"1663","2","Verschiebe Seite nach %s (%s)"
"1663","1","Move page to %s (%s)"
"1664","2","Seite bearbeiten"
"1664","1","Edit page"
"1665","2","Kopiere Seite nach %s (%s)"
"1665","1","Copy page to %s (%s)"
"1666","2","Seite %s (%s) veröffentlichen"
"1666","1","Publish page %s (%s)"
"1667","2","Importiere lokalen (auf dem Server) Ordner"
"1667","1","import local (on server) folder"
"1668","2","Ordner importieren"
"1668","1","Import folder"
"1669","2","Ansicht aktualisieren"
"1669","1","refresh view"
"1749","2","Institut"
"1749","1","Institute"
"1750","2","Tag"
"1750","1","Day"
"1751","2","Externe ID"
"1751","1","External ID"
"1752","2","Dieser Queue ist leer."
"1752","1","This queue is empty."
"1753","2","Gesendet"
"1753","1","Sent"
"1754","2","Quelle"
"1754","1","Source"
"1755","2","Ausgabe"
"1755","1","Volume"
"1756","2","Senden"
"1756","1","Send"
"1757","2","Inhalt löschen"
"1757","1","Delete content"
"1758","2","Nummer"
"1758","1","Number"
"1759","2","Referenz löschen"
"1759","1","Delete Reference"
"1760","2","Geänderte Referenzen auflisten"
"1760","1","List modified references"
"1761","2","Referenzen geändert."
"1761","1","References modified."
"1762","2","Von Seiten verwendete Referenzen auflisten"
"1762","1","List references in use by topics"
"1763","2","Medientyp"
"1763","1","Media Type"
"1764","2","Referenzen nach Seiten"
"1764","1","References By Topics"
"1765","2","Verwendete Referenzen auflisten"
"1765","1","List references in use"
"1766","2","Verleger"
"1766","1","Publisher"
"1767","2","Zusammenfassung"
"1767","1","Abstract"
"1768","2","Verwendete Referenzen"
"1768","1","References In Use"
"1769","2","Importieren"
"1769","1","Import"
"1770","2","Version"
"1770","1","Version"
"1771","2","Fußtext"
"1771","1","Footer text"
"1772","2","Referenzen importieren"
"1772","1","Import References"
"1773","2","Referenzen aus Datei importieren"
"1773","1","Import references from file"
"1774","2","Referenz hinzufügen"
"1774","1","Add Reference"
"1775","2","Quelle hinzufügen"
"1775","1","Add Source"
"1776","2","Referenzen verwalten"
"1776","1","Manage References"
"1777","2","Referenzen"
"1777","1","References"
"1778","2","Tags/Nutzer"
"1778","1","Tags/User"
"1779","2","Nutzer/Tag"
"1779","1","Users/Tag"
"1780","2","Hinzugefügt"
"1780","1","Added"
"1781","2","Formate"
"1781","1","Formats"
"1782","2","Gesendete E-Mails löschen"
"1782","1","Delete sent emails"
"1783","2","Gesendete löschen"
"1783","1","Delete sent"
"1784","2","Nutzer/Tag Relationen verwalten"
"1784","1","Manage user to tag relations"
"1785","2","Zeige %d bis %d von %d Referenzen"
"1785","1","Showing %d to %d of %d references"
"1786","2","WARNUNG! Der Ordner ""%s"" ist nicht leer! Wenn Sie diese Abfrage bestätigen, wird der Ordner und alle darin enthaltenen Medien Dateien gelöscht!"
"1786","1","WARNING! Folder ""%s"" is not empty! If you confirm this question this folder and all media items it contains are irrecoverably deleted!"
"1787","2","Cronjob deaktivieren"
"1787","1","Deactivate cronjob"
"1788","2","Aktivieren"
"1788","1","Activate"
"1789","2","Cronjob aktiviert"
"1789","1","Cronjob activated"
"1790","2","Keine Eingabe nötig"
"1790","1","No input necessary"
"1791","2","Linkart #%d"
"1791","1","Type of link #%d"
"1792","2","Möchten Sie die Sendung ""%s"" (%d) löschen? Dies wird ebenfalls  alle zugehörigen Inhalte und Ausgaben entfernen."
"1792","1","Do you really want to delete mailing ""%s"" (%d)? This will delete all related contents and outputs as well!"
"1793","2","Blacklist"
"1793","1","Blacklist"
"1794","2","Whitelist"
"1794","1","Whitelist"
"1795","2","Zur Whitelist hinzufügen"
"1795","1","Add to whitelist"
"1796","2","Zur Blacklist hinzufügen"
"1796","1","Add to blacklist"
"1797","2","Stunde"
"1797","1","Hour"
"1798","2","IP-Details"
"1798","1","IP details"
"1799","2","IP-Liste"
"1799","1","IP list"
"1800","2","IP gelöscht."
"1800","1","IP deleted."
"1801","2","Aus Black-/Whitelist löschen"
"1801","1","Delete from black-/whitelist"
"1802","2","IP ""%s"" aus Liste löschen?"
"1802","1","Delete IP ""%s"" from list?"
"1803","2","IP ""%s"" zur Blacklist hinzufügen?"
"1803","1","Add IP ""%s"" to blacklist?"
"1804","2","IP ""%s"" zur Whitelist hinzufügen?"
"1804","1","Add IP ""%s"" to whitelist?"
"1582","2","Liste der Login-Versuche löschen"
"1582","1","Delete login try list"
"1805","2","WARNUNG! Der Ordner ""%s"" ist nicht leer! Wenn Sie diese Abfrage bestätigen, wird der Ordner und alle darin enthaltenen Medien Dateien gelöscht!"
"1805","1","WARNING! Folder ""%s"" is not empty! If you confirm this question this folder and all media items it contains are irrecoverably deleted!"
"1806","2","Kontaktdaten"
"1806","1","Contact"
"1807","2","Testdaten"
"1807","1","Test data"
"1809","2","Überschreiben"
"1809","1","Overwrite"
"1810","2","Wollen Sie wirklich die Ausgabe ""%s"" (%d) erzeugen? Ihre manuell durchgeführten Änderungen gehen dann verloren."
"1810","1","Do you really want to parse output ""%s"" (%d)? Your manual changes will get lost!"
"1811","2","Die Sendungs-Ausgabe wurde erzeugt."
"1811","1","Mailing output has been updated successfully."
"1812","2","Ansicht ""%s"" (%d) wurde geändert."
"1812","1","Mailing -View ""%s"" (%d) has been updated successfully."
"1813","2","Newsletterliste-Id"
"1813","1","Newsletter -List -Id"
"1814","2","Die Sendungs-Ansicht ""%s"" (%d) wurde gelöscht"
"1814","1","Mailing -View ""%s"" (%d) has been deleted."
"1815","2","Sind Sie sicher dass sie die Sendungsansicht ""%s"" (%d) löschen möchten?"
"1815","1","Do you really want to delete view ""%s"" (%d)?"
"1808","2","E-Mail-Ausgabe erzeugt."
"1808","1","Mail output generated."
"1817","2","Linktypen"
"1817","1","Linktypes"
"1818","2","Icons ansehen"
"1818","1","View glyphs"
"1819","2","Linktypen konfigurieren"
"1819","1","Configure Linktypes"
"1820","2","Übersichtsseite"
"1820","1","Overview page"
"1821","2","Datenfilter"
"1821","1","Data filter"
"1822","2","Alle Module im ausgewählten Paket deaktivieren?"
"1822","1","Disable all modules in selected package?"
"1823","2","Paket aktivieren"
"1823","1","Enable package"
"1824","2","Alle Module im Paket aktivieren"
"1824","1","Enable all package modules"
"1825","2","Paket deaktivieren"
"1825","1","Disable package"
"1826","2","Module deaktivert."
"1826","1","Modules disabled."
"1827","2","Alle Module des Pakets deaktivieren"
"1827","1","Disable all package modules"
"1828","2","Importfilter"
"1828","1","Import Filter"
"1829","2","Seitentypen konfigurieren"
"1829","1","Configure Pagetypes"
"1730","2","Ausgaben"
"1730","1","Outputs"
"1830","2","Filter gelöscht."
"1830","1","Filter deleted."
"1831","2","Ordner importieren"
"1831","1","Import folder"
"1832","2","Lokale Ordner importieren"
"1832","1","import local folder"
"1833","2","Datei umwandeln"
"1833","1","Convert file"
"1834","2","Bilddatei umwandeln"
"1834","1","Convert image file"
"1835","2","Importierte Dateien"
"1835","1","Imported files"
"1836","2","Ein Benutzer kann in mehreren Gruppen Mitglied sein."
"1836","1","A user can be in several groups."
"1837","2","Sitemap-Optionen"
"1837","1","Sitemap options"
"1838","2","Tabelle exportieren"
"1838","1","Export Table"
"1839","2","Tabellenstruktur im XML-Format exportieren"
"1839","1","Export table structure as xml"
"1840","2","Ausgewähltes Modul deaktivieren?"
"1840","1","Disable selected module?"
"1841","2","Ausgewähltes Modul aktivieren?"
"1841","1","Enable selected module?"
"1842","2","Änderungsintervall"
"1842","1","Change frequency"
"1843","2","Statistik"
"1843","1","Statistic"
"1844","2","Module aktiviert."
"1844","1","Modules enabled."
"1845","2","Loginversuche"
"1845","1","Login Try"
"1846","2","PHP"
"1846","1","PHP"
"1847","2","Heute"
"1847","1","Today"
"1848","2","Aktuelles Datum anzeigen"
"1848","1","Goto current date"
"1849","2","Besitzer"
"1849","1","Owners"
"1850","2","Übersetzung des Termins ""%s (%s)"" geändert."
"1850","1","Translation of event ""%s (%s)"" changed."
"1851","2","Alle Module im ausgewählten Paket aktivieren?"
"1851","1","Enable all modules in selected package?"
"1852","2","Glossare"
"1852","1","Glossaries"
"1853","2","Neues Glossar"
"1853","1","New glossary"
"1739","2","Erzeugen"
"1739","1","Generate"
"1741","2","erzeugt"
"1741","1","generated"
"1726","2","Sendung hinzufügen"
"1726","1","Add mailing"
"1729","2","Ausgabe hinzufügen"
"1729","1","Add output"
"1736","2","Zum Postausgang hinzufügen"
"1736","1","Add to Queue"
"1742","2","Ansicht hinzufügen"
"1742","1","Add view"
"1734","2","Adresse"
"1734","1","Address"
"1854","2","Glossar"
"1854","1","Glossary"
"1855","2","Titel Suchbutton"
"1855","1","Search Button Title"
"1856","2","Glossar durchblättern"
"1856","1","Browse Glossary"
"1857","2","Deaktivieren"
"1857","1","Deactivate"
"1858","2","Buttons"
"1858","1","Buttons"
"1859","2","ID der Glossarseite"
"1859","1","Glossary page id"
"1860","2","Alle Ereignisse löschen?"
"1860","1","Delete all events?"
"1861","2","Seite bearbeiten"
"1861","1","Edit page"
"1862","2","Seite nach %s (%s) verschieben"
"1862","1","Move page to %s (%s)"
"1863","2","Box ""%s (%s)"" veröffentlicht."
"1863","1","Box ""%s (%s)"" published."
"1864","2","Seite nach %s (%s) kopieren"
"1864","1","Copy page to %s (%s)"
"1865","2","Seite %s (%s) veröffentlichen"
"1865","1","Publish page %s (%s)"
"1866","2","Neue Untergruppe"
"1866","1","New subgroup"
"1867","2","Statistikdaten aktualisieren"
"1867","1","Refresh Statistic Data"
"1868","2","Aktualisieren Sie bitte die Statistikdaten."
"1868","1","Please refresh Statistical Data."
"1869","2","Neue Unterkategorie"
"1869","1","New subcategory"
"1870","2","Kategorietypen"
"1870","1","Category Types"
"1871","2","Top-Bewertungen"
"1871","1","Top voted"
"1872","2","Katalog"
"1872","1","Catalog"
"1873","2","Kategorien und Einträge"
"1873","1","Categories and Entries"
"1874","2","Ansicht aktualisieren"
"1874","1","refresh view"
"1876","2","Andere Glossare..."
"1876","1","Other glossaries ..."
"1877","2","Glossareinträge"
"1877","1","Glossary entries"
"1878","2","Informationen zum Eintrag"
"1878","1","Entry Information"
"1879","2","Ändern"
"1879","1","Change"
"1880","2","Abkürzungen"
"1880","1","Abbreviations"
"1881","2","Synonym"
"1881","1","Synonym"
"1882","2","Links für weiterführende Recherche. Ein Link pro Zeile, Titel können wie folgt gesetzt werden: Linktitel=http://www.link.tld"
"1882","1","Links for further research. One link each line, titles may be set via: title of link=http://www.link.tld"
"1883","2","Quelle für die Definition dieses Begriffs."
"1883","1","Source of explanation for this term."
"1884","2","Ableitungen"
"1884","1","Derivation"
"1885","2","Optional"
"1885","1","Optional"
"1886","2","Erklärung"
"1886","1","Explanation"
"1887","2","Begriff"
"1887","1","Term"
"1888","2","Eintrag hinzufügen"
"1888","1","Add entry"
"1889","2","Glossar löschen"
"1889","1","Delete glossary"
"1890","2","Speichern"
"1890","1","Save"
"1891","2","Glossar hinzugefügt."
"1891","1","Glossary added."
"1892","2","Eintrag hinzugefügt."
"1892","1","Entry added."
"1893","2","Modultabelle aktualisiert."
"1893","1","Updating modules table."
"1894","2","%s Module aktualisiert."
"1894","1","%s modules updated."
"1895","2","Links für die weitere Recherche. Ein Link pro Zeile; http:// darf bei der Eingabe des Links nicht ausgelassen werden. Titel können auf folgende Weise gesetzt werden: Linktitel=http://www.link.tld"
"1895","1","Links for further research. One link each line; http:// may not be omitted. Titles may be set via: title of link=http://www.link.tld"
"1896","2","Synonyme"
"1896","1","Synonyms"
"1746","2","Quellen"
"1746","1","Sources"
"1897","2","Eintrag aktualisiert."
"1897","1","Entry updated."
"1898","2","Das Wort wurde der Liste der ignorierten Wörter hinzugefügt."
"1898","1","Word added to ignoreword list."
"1899","2","Wort bereits vorhanden!"
"1899","1","Word exists already!"
"1900","2","Eintrag gelöscht."
"1900","1","Entry deleted."
"1901","2","Wort löschen?"
"1901","1","Delete word?"
"1902","2","Glossar gelöscht."
"1902","1","Glossary deleted."
"1903","2","Glossar ""%s"" (%s) löschen?"
"1903","1","Delete glossary ""%s"" (%s)?"
"1904","2","Tags suchen"
"1904","1","Search for tags"
"1905","2","Klicken Sie hier, um eine neue Kategorie anzulegen."
"1905","1","Click here to create a new category."
"1906","2","Keine Kategorie gefunden."
"1906","1","No categories found."
"1907","2","Tabellenstruktur aktualisiert!"
"1907","1","Table structure updated!"
"1908","2","Tabelle ""%s_%s"" synchronisieren?"
"1908","1","Synchronize table ""%s_%s""?"
"1909","2","Eintrag für Sprache ""%s"" (%s) hinzufügen?"
"1909","1","Add entry for language ""%s"" (%s) ?"
"1910","2","Glossar für Sprache ""%s"" (%s)  hinzufügen?"
"1910","1","Add glossary for language ""%s"" (%s) ?"
"1911","2","Klicken Sie hier, um einen Tag hinzuzufügen."
"1911","1","Click here to add a tag."
"1912","2","Keine Tags gefunden."
"1912","1","No tags found."
"1913","2","Rechtemodus"
"1913","1","Permission mode"
"1914","2","Neue Kategorie ""%s"" (%d) hinzugefügt."
"1914","1","New category ""%s"" (%d) has been added."
"1915","2","Kategorie einfügen"
"1915","1","Paste Category"
"1916","2","Tags benutzen"
"1916","1","Use tags"
"1917","2","Tag erstellen"
"1917","1","Create tag"
"1918","2","Surferrechte"
"1918","1","Surfer permissions"
"1919","2","Kategorie erstellen/bearbeiten"
"1919","1","Create/Edit category"
"1920","2","Erstellt am"
"1920","1","Created on"
"1921","2","Erstellt durch"
"1921","1","Created by"
"1922","2","Backend-Benutzer"
"1922","1","Backend user"
"1923","2","Möchten Sie die Kategorie ""%s"" unter die Kategorie ""%s"" verschieben?"
"1923","1","Do you really want to move category ""%s"" below category ""%s""?"
"1924","2","Kategorie ""%s"" zum Ausschneiden und Einfügen ausgewählt."
"1924","1","Selected category ""%s"" for pasting."
"1925","2","Neuer Tag ""%s"" (%d) hinzugefügt."
"1925","1","New tag ""%s"" (%d) has been added."
"1926","2","Limit hinzufügen"
"1926","1","Add limit"
"1927","2","Limit löschen"
"1927","1","Delete Limit"
"1928","2","Seite ansehen"
"1928","1","View page"
"1929","2","Limits"
"1929","1","Limits"
"1930","2","Limit"
"1930","1","Limit"
"1931","2","Limit für die Ansicht hinzugefügt."
"1931","1","View limit added."
"1932","2","Limit der Ansicht gelöscht."
"1932","1","View limit deleted."
"1933","2","Seite #%d in den Papierkorb verschoben."
"1933","1","Page #%d moved to trash."
"1934","2","Bild hinzufügen"
"1934","1","Add Image"
"1935","2","Cache leeren"
"1935","1","Delete cache"
"1936","2","Attribute"
